id,start_time,end_time,length,removed_from_corpus,changed,new_name,new_start,new_end,Explanation,r1,a1,r2,a2,speaker_1,speaker_1_gender,speaker_1_role,speaker_2,speaker_2_gender,speaker_2_role,mean_score,Text,Dash
74_Sotomayor_Hinkel_MitchellvWisconsin,1046.28,1052.28,6,,,,,,,100,38,100,43,Sotomayor,f,j,Hinkel,m,a,100, So let's go back to the hypothetical so I understand your position. Someone's sitting after an accident unconscious. ,FALSE
88_Alito_Heytens_VAvGolden,2061.28,2067.28,6,,,,,,,100,58,54,75,Alito,m,j,Heytens,f,a,77," Well, you -- you might be right. ",FALSE
88_Roberts_Hinkel_MitchellvWisconsin,1222.32,1228.32,6,,,,,,,100,18,25,66,Roberts,m,j,Hinkel,m,a,62.5," So, if he signed it two years ago, it doesn't count anymore? ",FALSE
0_Roberts_Clement_VAvGolden,6.76,12.76,6,1,,,,,MIPTC,,,,,,,,,,,," We'll hear argument first this morning in Case 18-281, the Virginia House of Delegates versus Bethune-Hill. Mr. Clement. ",FALSE
0_Roberts_Hinkel_MitchellvWisconsin,4.96,10.96,6,1,,,,,MIPTC,,,,,,,,,,,," We'll hear argument next in Case 18-6210, Mitchell versus Wisconsin. Mr. Hinkel. ",FALSE
0_Roberts_Purcell_WAvCoug,7.76,13.76,6,1,,,,,MIPTC,,,,,,,,,,,," We'll hear argument first this morning in Case 16-1498, Washington State Department of Licensing versus Cougar Den. Mr. Purcell. ",FALSE
0_Roberts_Schrup_KahlervKansas,5.24,11.24,6,1,,,,,MIPTC,,,,,,,,,,,," We'll hear argument first this term in Case Number 18-6135, Kahler versus Kansas. Ms. Schrup. ",FALSE
101_Crouse_Kagan_KahlervKansas,1873.96,1879.96,6,,,,,,,,,,,,,,,,,," I'm saying what the state of Kansas has done is it has defined its mental illness defense consistent with what the historical teachings are, dating back to Blackstone, going all the way up to the 1910, I believe it was Professor -- Dean Orville Morris indicated that up until the 19th Century, that being M'Naghten, criminal intent was what handled everything with regard to criminal insanity. ",FALSE
106_Roberts_Crouse_KahlervKansas,2043.36,2049.36,6,,,,,,,,,,,,,,,,,," But it seems that by its nature, if the principle is, as Justice Kagan suggests, hypothetically, if it's historically established that you cannot punish people who don't know the difference between right and wrong, that certainly sounds like something that is rooted in the conscience and would be ranked as fundamental. ",FALSE
108_Roberts_Roberts_MitchellvWisconsin,1373.08,1379.08,6,1,,,,,Audience laughing,,,,,,,,,,,," Well, you've come up -- you've come up with some good arguments there, but -- (Laughter.) ",FALSE
109_Crouse_Breyer_KahlervKansas,2125.44,2131.44,6,,,,,,,,,,,,,,,,,," So I think that's -- the difference is criminal intent in the first situation because, as I understand the hypothetical, the individual intends to commit a crime against a human being. ",FALSE
110_Breyer_Crouse_KahlervKansas,2183.04,2189.04,6,,,,,,,,,,,,,,,,,," I -- I -- I know these are words, you see, I want it looking for something in terms of criminal law or legal purpose or human purpose or whatever that would treat the two -- why treat them differently? One answer you've given, you said it's so hard to figure out. ",FALSE
114_Breyer_Crouse_KahlervKansas,2223.84,2229.84,6,,,,,,,,,,,,,,,,,, -- what the cases say at this moment. ,FALSE
118_Breyer_Crouse_KahlervKansas,2266.88,2272.88,6,,,,,,,,,,,,,,,,,," -- that states -- and you're right, particularly Kansas, do, in fact, treat he's a dog, the dog told me to do it, differently. ",FALSE
121_Crouse_Kagan_KahlervKansas,2313.92,2319.92,6,,,,,,,,,,,,,,,,,, So obviously a different question and I think it also engenders a different test. ,FALSE
122_Kagan_Crouse_KahlervKansas,2328.2,2334.2,6,,,,,,,,,,,,,,,,,," Well, let's put the Eighth Amendment to the side. ",FALSE
125_Roberts_Elias_VAvGolden,2569.12,2575.12,6,1,,,,,MIPTC,,,,,,,,,,,," Thank you, Mr. Heytens. Mr. Elias. ",FALSE
141_Kagan_Crouse_KahlervKansas,2457.32,2463.32,6,,,,,,,,,,,,,,,,,," -- General Crouse? Could you get rid of other defenses? You know, duress. ",FALSE
151_Kagan_Adams_WAvCoug,1519.28,1525.28,6,1,,,,,no turn change,,,,,,,,,,,," But not because of the -- but not at the movement point, not -- not when it -- the -- the goods go from one state to another on the highway. ",FALSE
153_Crouse_Alito_KahlervKansas,2587.2,2593.2,6,,,,,,,,,,,,,,,,,," Yeah, and I'm not trying to -- to skip the answer, because I think Kansas actually included it as part of the guilt phase. It didn't have a separate insanity defense. So, for example, it came in with a different definition. ",FALSE
154_Adams_Kagan_WAvCoug,1557.32,1563.32,6,1,,,,,no turn change,,,,,,,,,,,, I think the -- the state has tried many different ways to impose this tax that have been struck down by various courts. ,FALSE
155_Kagan_Adams_WAvCoug,1564.24,1570.24,6,,1,155_Adams_Kagan_WAvCoug,,,name change,,,,,,,,,,,," But what the state has done is to tax exactly the activity that's protected under the treaty, which is the -- which is the transportation of goods to and from market. ",FALSE
158_Unikowsky_Roberts_WAvCoug,1624.44,1630.44,6,1,,,,,no turn change,,,,,,,,,,,," Mr. Chief Justice,
and may it please the Court: The Yakama treaty preempts the application of the fuel tax to Respondent for two reasons. ",FALSE
159_Gorsuch_Jurss_MitchellvWisconsin,2292.24,2298.24,6,1,,,,,no turn change,,,,,,,,,,,," But we normally -- we normally take state law as it's given to us. We are not great interpreters of state law. We may think we're pretty good at a lot of things, but -- but we're not the last word on state law. ",FALSE
159_Roberts_Unikowsky_WAvCoug,1644.08,1650.08,6,1,,,,,no turn change,,,,,,,,,,,," So if -- if this -- these were apples coming into the State of Washington and there was a fee to -- but they inspected the apples to make sure they weren't diseased and the people who owned the apples had to pay that fee, is that problematic if it wasn't motor fuel,
oil,
but just apples,
a fee to inspect the apples and prevent disease from spreading to other Washington apples? ",FALSE
160_Unikowsky_Roberts_WAvCoug,1650.24,1656.24,6,1,,,,,no turn change,,,,,,,,,,,," Your Honor,
we wouldn't object to the inspection at all. ",FALSE
165_Roberts_Unikowsky_WAvCoug,1694.12,1700.12,6,1,,,,,no turn change,,,,,,,,,,,," Even if the apples don't belong to the tribe? They're bringing them to somebody -- you know,
they're just bringing them down the road? ",FALSE
166_Kagan_Crouse_KahlervKansas,2700.44,2706.44,6,,,,,,,,,,,,,,,,,," Would -- would you agree that historically, if you go back and you look at the cases, you see this operating in two categories of cases. ",FALSE
166_Roberts_Clement_VAvGolden,3480.24,3486.24,6,1,,,,,formal turn change,,,,,,,,,,,," Thank you, counsel. Mr. Clement, you have three minutes remaining. ",FALSE
17_Alito_Clement_VAvGolden,320.76,326.76,6,,,,,,,,,,,,,,,,,," Mr. Clement, there are two -- as I understand it, you're -- you're claiming standing on two theories. ",FALSE
177_Clement_Roberts_VAvGolden,3682.16,3688.16,6,1,,,,,formal turn change,,,,,,,,,,,, I -- I -- I don't think that -- that decisions come with expiration dates. ,FALSE
177_Roberts_Unikowsky_WAvCoug,1782.08,1788.08,6,,,,,,,,,,,,,,,,,," So -- so, if it's the owner,
why do you -- why does it interfere with a right to travel? ",FALSE
18_Alito_Schrup_KahlervKansas,428.48,434.48,6,,,,,,,,,,,,,,,,,," -- person -- I -- if the person has the capacity to know that what he did was a violation of the criminal law, and that's the defense that is provided by a state, is that unconstitutional? ",FALSE
189_Kagan_Prelogar_KahlervKansas,3056.28,3062.28,6,,,,,,,,,,,,,,,,,, -- what you are suggesting as a test for insanity is not a test for insanity. ,FALSE
194_Prelogar_Kagan_KahlervKansas,3170.2,3176.2,6,,,,,,,,,,,,,,,,,," Well, I want to make clear that even if you thought this was a novel approach that didn't have roots in history, the Court has many times recognized that outlier states aren't necessarily violating substantive due process. Leland versus Oregon, for example, was a case where Oregon was the only state in the nation that required defendants to prove their insanity beyond a reasonable doubt. ",FALSE
195_Kagan_Prelogar_KahlervKansas,3196.8,3202.8,6,,,,,,,,,,,,,,,,,," Well, it's -- it's less helpful to me to go over each case one by one than for you to tell me that if, you know, if I -- what I think is true is that the history, there's -- there's -- there's just a ton that suggests that -- that there was something more than a requirement that the defendant have -- be able to form an intent to kill. Does -- does Ms. Schrup then win? ",FALSE
199_Breyer_Prelogar_KahlervKansas,3272.16,3278.16,6,,,,,,,,,,,,,,,,,," You can, I mean, that was the point of my question, I think. ",FALSE
20_Alito_Hinkel_MitchellvWisconsin,434.6,440.6,6,,,,,,,,,,,,,,,,,," Well, these laws have -- have been labeled implied consent law, but -- implied consent laws, but it's kind of a -- an unusual type of consent, and maybe what they're really about is attaching a condition to the privilege of driving, so the state says you want to drive, this is a very dangerous activity, it causes thousands and thousands of deaths and serious injuries every year, and if you want to engage in this activity, you have to bear certain consequences that are very closely related, reasonably related, to -- to traffic safety. Now, if it's analyzed that way, what would be wrong with that? ",FALSE
20_Clement_Alito_VAvGolden,427.96,433.96,6,,,,,,,,,,,,,,,,,," Yes, and the fact that most pointedly and sort of, I think, impressively in front of this Court, there was no separate briefing at all. ",FALSE
207_Roberts_Schrup_KahlervKansas,3379.52,3385.52,6,1,,,,,formal turn change,,,,,,,,,,,," Thank you, counsel. Ms. Schrup, you have five minutes remaining. ",FALSE
208_Ginsburg_Jurss_MitchellvWisconsin,3013.04,3019.04,6,1,,,,,Audience laughing,,,,,,,,,,,," Suppose he had a card on his windshield that says: If I'm unconscious, I do not consent to a blood draw. (Laughter.) ",FALSE
215_Alito_Schrup_KahlervKansas,3593.52,3599.52,6,,,,,,,,,,,,,,,,,," And how do you reconcile that with the fact that mens rea does not vary from crime to crime? So if that was the understanding of mens rea, that would apply in every case and there would have to be moral blame worthiness in every case, not just those where the -- the -- the lack of blame worthiness is attributable to mental -- to a mental disorder, however that is defined? ",FALSE
216_Roberts_Jurss_MitchellvWisconsin,3114.16,3120.16,6,,,,,,,,,,,,,,,,,," -- upon driving the automobile. So, if you have that, the validity of that, to what extent does it depend on the ability to withdraw? Because that's the -- that's the problem here, of course, is the unconscious person can't withdraw at the moment. ",FALSE
217_Jurss_Kagan_MitchellvWisconsin,3221.04,3227.04,6,,,,,,,,,,,,,,,,,, Right. ,FALSE
22_Alito_Schrup_KahlervKansas,557.68,563.68,6,,,,,,,,,,,,,,,,,," Well, what is the answer to my question? Is it sufficient if the person has something that is considered to be a mental disorder in the DSM? And it has been calculated that one in five people in the United States has some mental disorder. ",FALSE
225_Roberts_Hinkel_MitchellvWisconsin,3378.2,3384.2,6,1,,,,,formal turn change,,,,,,,,,,,," Thank you, counsel. Mr. Hinkel, you have four minutes remaining. ",FALSE
23_Hinkel_Breyer_MitchellvWisconsin,676.16,682.16,6,1,,,,,no turn change,,,,,,,,,,,," To respond to the first part of your question, Justice Alito, of course, the two elements typically of drunk driving are -- are drunkenness and driving. And in -- in this case, the question was whether Mr. Mitchell had driven. ",FALSE
235_Schrup_Roberts_KahlervKansas,3709.16,3715.16,6,1,,,,,formal turn change,,,,,,,,,,,, I want to answer this succinctly. ,FALSE
245_Hinkel_Breyer_MitchellvWisconsin,3659.68,3665.68,6,1,,,,,formal turn change,,,,,,,,,,,, I don't think that's true. ,FALSE
26_Breyer_Hinkel_MitchellvWisconsin,713.6,719.6,6,,,,,,,,,,,,,,,,,, All right. ,FALSE
265_Ginsburg_Unikowsky_WAvCoug,2633.88,2639.88,6,1,,,,,inaudible first spaker,,,,,,,,,,,, Incidence is -- you're -- you're shipping -- shipping something into the state from out of state. ,FALSE
267_Ginsburg_Unikowsky_WAvCoug,2663.12,2669.12,6,1,,,,,inaudible first spaker,,,,,,,,,,,, But it's a shipment of goods into our state. ,FALSE
271_Alito_Unikowsky_WAvCoug,2704.72,2710.72,6,,,,,,,,,,,,,,,,,," -- suppose the fuel arrives by tanker and it is taxed when it reaches the -- the port of Seattle, but everybody knows that, at that point, it's going to be transferred to trucks owned by Cougar Den. ",FALSE
29_Schrup_Kagan_KahlervKansas,644.2,650.2,6,,,,,,,,,,,,,,,,,," Well, Your Honor, because that's the test that this Court has set out for due process. ",FALSE
30_Kagan_Schrup_KahlervKansas,690.6,696.6,6,,,,,,,,,,,,,,,,,," Well, the -- I mean, the test that was set out by this Court for due process, I mean, I could give you some ways in which the criminal law of olden times seems remarkably archaic to us now, marital rape exception, maybe sodomy laws. ",FALSE
309_Unikowsky_Roberts_WAvCoug,3409.48,3415.48,6,1,,,,,formal turn change,,,,,,,,,,,," It's a third of the State of Washington,
I believe,
Your Honor. Thank you. ",FALSE
310_Roberts_Purcell_WAvCoug,3414.72,3420.72,6,1,,,,,formal turn change,,,,,,,,,,,," Thank you,
counsel. Four minutes,
Mr. Purcell. ",FALSE
317_Purcell_Roberts_WAvCoug,3622.96,3628.96,6,1,,,,,formal turn change,,,,,,,,,,,," Your Honor,
that is the system that we had before we adopted this system,
and it was struck down by a federal court in Washington. ",FALSE
33_Schrup_Roberts_KahlervKansas,785.96,791.96,6,,,,,,,,,,,,,,,,,, I don't think you need to take it into account. ,FALSE
36_Breyer_Hinkel_MitchellvWisconsin,777.16,783.16,6,1,,,,,no turn change,,,,,,,,,,,, All right. ,FALSE
38_Roberts_Schrup_KahlervKansas,868.48,874.48,6,1,,,,,Audience laughing,,,,,,,,,,,, -- borrows tools instead of purchasing them? That sounds like the reasonable option. (Laughter.) ,FALSE
44_Alito_Schrup_KahlervKansas,997.04,1003.04,6,,,,,,,,,,,,,,,,,, He had the opportunity and every incentive to do that at the penalty phase. ,FALSE
48_Kavanaugh_Schrup_KahlervKansas,1104.88,1110.88,6,,,,,,,,,,,,,,,,,, You've referred several times to the jury. ,FALSE
52_Kavanaugh_Schrup_KahlervKansas,1149.48,1155.48,6,,,,,,,,,,,,,,,,,," Sorry to interrupt, but I think one of the debates was, in fact, about putting it into a mens rea defense as Kansas has done, in part because the concept as a separate defense was too confusing for jurors. ",FALSE
